Date,From,To,Flight_Number,Airline,Distance,Duration,Seat,Seat_Type,Class,Reason,Plane,Registration,Trip,Note,From_OID,To_OID,Airline_OID,Plane_OID
- -,TPE,SZX,Shenzhen Airlines (ZH),Shenzhen Airlines,497,01:29,,,,,738$gc,,,"Direct",2276,3374,4611
- -,TPE,TAK,China Airlines (CI),China Airlines,991,02:28,,,,,738$gc,,,"Direct",2276,2337,1756
- -,TPE,TAO,Uni Air (B7),Uni Air,774,02:02,,,,,74E 738$gc,,,"Codeshare",2276,3390,9082
- -,TPE,TAO,China Airlines (CI),China Airlines,774,02:02,,,,,333$gc,,,"Direct",2276,3390,1756
- -,TPE,TAO,China Eastern Airlines (MU),China Eastern Airlines,774,02:02,,,,,320$gc,,,"Direct",2276,3390,1758
- -,TPE,TAO,Shandong Airlines (SC),Shandong Airlines,774,02:02,,,,,738$gc,,,"Direct",2276,3390,4599
- -,TPE,TNA,EVA Air (BR),EVA Air,847,02:11,,,,,M90$gc,,,"Direct",2276,4108,2091
- -,TPE,TNA,Shandong Airlines (SC),Shandong Airlines,847,02:11,,,,,738$gc,,,"Direct",2276,4108,4599
- -,TPE,TOY,China Airlines (CI),China Airlines,1234,02:58,,,,,738$gc,,,"Direct",2276,2324,1756
- -,TPE,TSN,EVA Air (BR),EVA Air,995,02:29,,,,,74E$gc,,,"Direct",2276,3368,2091
- -,TPE,TXN,EVA Air (BR),EVA Air,369,01:14,,,,,321$gc,,,"Direct",2276,6387,2091
- -,TPE,TYN,China Eastern Airlines (MU),China Eastern Airlines,1010,02:31,,,,,738$gc,,,"Direct",2276,3369,1758
- -,TPE,URC,China Airlines (CI),China Airlines,2294,05:05,,,,,333$gc,,,"Direct",2276,3399,1756
- -,TPE,URC,China Southern Airlines (CZ),China Southern Airlines,2294,05:05,,,,,752 333$gc,,,"Direct",2276,3399,1767
- -,TPE,VIE,China Airlines (CI),China Airlines,5569,11:38,,,,,343$gc,,,"Direct",2276,1613,1756
- -,TPE,WNZ,Air China (CA),Air China,197,00:53,,,,,319$gc,,,"Direct",2276,6392,751
- -,TPE,WUH,China Airlines (CI),China Airlines,581,01:39,,,,,333$gc,,,"Direct",2276,3376,1756
- -,TPE,WUH,China Southern Airlines (CZ),China Southern Airlines,581,01:39,,,,,738$gc,,,"Direct",2276,3376,1767
- -,TPE,WUH,China Eastern Airlines (MU),China Eastern Airlines,581,01:39,,,,,738$gc,,,"Direct",2276,3376,1758
- -,TPE,WUX,China Airlines (CI),China Airlines,445,01:23,,,,,320$gc,,,"Codeshare",2276,6390,1756
- -,TPE,WUX,TransAsia Airways (GE),TransAsia Airways,445,01:23,,,,,737$gc,,,"Codeshare",2276,6390,5038
- -,TPE,WUX,China Eastern Airlines (MU),China Eastern Airlines,445,01:23,,,,,320$gc,,,"Direct",2276,6390,1758
- -,TPE,WUX,Shenzhen Airlines (ZH),Shenzhen Airlines,445,01:23,,,,,738$gc,,,"Direct",2276,6390,4611
- -,TPE,XIY,Uni Air (B7),Uni Air,987,02:28,,,,,321 738$gc,,,"Codeshare",2276,3379,9082
- -,TPE,XIY,China Airlines (CI),China Airlines,987,02:28,,,,,333$gc,,,"Direct",2276,3379,1756
- -,TPE,XIY,Hainan Airlines (HU),Hainan Airlines,987,02:28,,,,,738$gc,,,"Direct",2276,3379,2660
- -,TPE,XIY,China Eastern Airlines (MU),China Eastern Airlines,987,02:28,,,,,320$gc,,,"Direct",2276,3379,1758
- -,TPE,XMN,Mandarin Airlines (AE),Mandarin Airlines,198,00:53,,,,,343 738 333$gc,,,"Codeshare",2276,3383,3392
- -,TPE,XMN,Xiamen Airlines (MF),Xiamen Airlines,198,00:53,,,,,738$gc,,,"Direct",2276,3383,5484
- -,TPE,XUZ,TransAsia Airways (GE),TransAsia Airways,674,01:50,,,,,321$gc,,,"Direct",2276,4149,5038
- -,TPE,XUZ,China Eastern Airlines (MU),China Eastern Airlines,674,01:50,,,,,320$gc,,,"Direct",2276,4149,1758
- -,TPE,YNT,Shandong Airlines (SC),Shandong Airlines,851,02:12,,,,,738$gc,,,"Direct",2276,3392,4599
- -,TPE,YNZ,Mandarin Airlines (AE),Mandarin Airlines,577,01:39,,,,,738$gc,,,"Codeshare",2276,6393,3392
- -,TPE,YNZ,Uni Air (B7),Uni Air,577,01:39,,,,,321$gc,,,"Codeshare",2276,6393,9082
- -,TPE,YNZ,China Eastern Airlines (MU),China Eastern Airlines,577,01:39,,,,,320$gc,,,"Direct",2276,6393,1758
- -,TPE,YVR,EVA Air (BR),EVA Air,5956,12:24,,,,,744$gc,,,"Direct",2276,156,2091
- -,TPE,YVR,China Airlines (CI),China Airlines,5956,12:24,,,,,343$gc,,,"Direct",2276,156,1756
- -,TPE,YYZ,EVA Air (BR),EVA Air,7501,15:30,,,,,77W$gc,,,"Direct",2276,193,2091
